x,y,label
  37.13102,  12.15197,   0.00000
  -0.43735, -38.22198,   1.00000
  -9.26516,  25.79398,   1.00000
 -11.57363, -24.42265,   1.00000
   7.32452,  -6.64683,   0.00000
 -16.21244, -29.08414,   1.00000
   6.73146, -27.80940,   0.00000
  31.43147,  20.07074,   0.00000
  12.14988,  -0.51066,   0.00000
 -16.52750,  23.70027,   0.00000
  39.57893,  11.43937,   0.00000
  -7.01664,  16.63647,   1.00000
  -2.15363,   5.15522,   0.00000
  18.60628,  13.22218,   0.00000
 -29.30205,  32.85040,   0.00000
  47.81707,  -5.25797,   0.00000
   9.56995,  -1.76024,   1.00000
  -6.47706,  10.05421,   1.00000
  10.73548,  21.49535,   0.00000
   1.45914, -35.55390,   1.00000
  14.76930, -22.08093,   0.00000
 -27.23992,  30.79581,   1.00000
 -30.03185, -19.71404,   1.00000
  -4.31942, -12.08776,   1.00000
 -21.07390, -10.02757,   1.00000
 -17.22974, -23.77771,   0.00000
 -26.40949, -23.79883,   0.00000
  13.35431,   1.50703,   1.00000
  19.97932,  21.79551,   1.00000
  17.68361,  -5.51448,   1.00000
  24.46617,  -4.63190,   0.00000
  18.50860,  -1.19242,   0.00000
  13.99123,  -9.61888,   0.00000
  14.96607,   1.79057,   0.00000
  29.70718, -12.09757,   0.00000
 -16.75510,   2.40582,   1.00000
 -35.72656,  13.59674,   1.00000
  -9.26114,  28.77401,   0.00000
 -20.62672, -44.16645,   0.00000
   8.12196,  17.60605,   0.00000
 -27.01629,  12.53921,   1.00000
  14.94084,   6.00753,   0.00000
 -24.01391, -14.98414,   1.00000
 -28.16139,  -5.14228,   1.00000
   0.98512,  16.44026,   1.00000
  17.24335,  14.82697,   1.00000
   2.29693,  15.32756,   0.00000
  -5.67359,  26.10007,   0.00000
  13.81156,  10.57117,   0.00000
  -5.25993,  28.30418,   0.00000
  14.88731,  10.81675,   1.00000
  -7.81773,  12.26451,   1.00000
  -5.26395,  29.88745,   0.00000
   6.47345,  33.95633,   0.00000
 -12.45697,  -4.83063,   1.00000
  14.47654, -11.28316,   0.00000
  -0.55242,  30.64786,   1.00000
   1.24606,  16.55403,   1.00000
  24.42574,   5.99500,   0.00000
  -4.09081,   2.23283,   0.00000
 -18.27016,  33.81963,   1.00000
   7.00057, -36.72430,   1.00000
   8.99991,  20.51541,   1.00000
  38.17493,  -4.97302,   0.00000
 -19.23907,   0.90519,   1.00000
   4.58679, -26.19075,   0.00000
  17.76705,  26.69233,   1.00000
 -12.52305, -34.67006,   1.00000
   1.59653,  28.26501,   1.00000
  -0.16638, -42.08688,   1.00000
 -16.91710,  -9.16908,   0.00000
   2.20065,  29.05811,   0.00000
  -0.87835,  10.82500,   0.00000
 -32.92810, -15.85586,   1.00000
 -43.46453, -19.00423,   1.00000
   6.99379,   3.35207,   0.00000
  30.99020, -14.32582,   0.00000
  11.56213, -25.90552,   0.00000
  14.45231,   2.16493,   0.00000
  -4.38846, -39.69120,   1.00000
   2.83664, -29.16493,   0.00000
  28.52961,  30.66062,   0.00000
 -20.21816, -40.12465,   0.00000
 -17.51850, -24.82457,   1.00000
 -18.85050,   7.49936,   1.00000
 -21.99994, -45.29077,   1.00000
   6.37189,   2.46534,   1.00000
  -8.20870,   1.19918,   1.00000
 -46.85749,  -9.10769,   1.00000
   1.68650,   1.81352,   0.00000
  -3.23079,  -0.35483,   1.00000
  31.91112,  -5.64167,   0.00000
 -11.79592,  -9.00229,   1.00000
  -2.77524,  12.50270,   0.00000
 -11.95764, -38.21713,   0.00000
  26.13361,   0.08459,   1.00000
  15.26095,   0.53292,   0.00000
 -43.89951, -11.03414,   0.00000
  34.78065,  -1.73639,   1.00000
  -8.83608, -17.33367,   1.00000
   1.89828,  34.42040,   0.00000
 -12.32507, -27.32112,   1.00000
  -5.34787,  38.14211,   0.00000
 -20.44257,  -8.34648,   1.00000
  26.77422,  -1.85922,   0.00000
 -12.54522,   2.13140,   1.00000
 -19.22201,  11.82638,   1.00000
   3.76248, -24.94300,   1.00000
  16.33516,  22.75102,   0.00000
   4.34934, -12.21547,   0.00000
   0.84769,  -8.31688,   1.00000
  18.80457,  15.19764,   1.00000
  38.83477,  -5.21305,   0.00000
   0.79358,  -4.34968,   0.00000
  15.18187,   1.59374,   0.00000
 -21.84068,  15.59728,   1.00000
  10.35245, -30.69875,   1.00000
   4.79839, -33.83118,   0.00000
   4.89726, -34.00043,   0.00000
  18.98392,  16.80556,   0.00000
  29.06612, -12.18489,   0.00000
  13.70155,  -5.66530,   0.00000
  -0.67207,  14.01449,   0.00000
 -10.27115, -43.83387,   0.00000
   3.32820,  -3.78044,   0.00000
   7.02129,  40.54161,   0.00000
 -25.27797,  -1.83726,   1.00000
 -16.69842, -47.29250,   0.00000
  25.32644,  -2.43085,   0.00000
   5.64715,  17.37361,   1.00000
  10.36444,  -0.89568,   1.00000
  17.07086, -28.82440,   0.00000
   0.27059,  14.48418,   1.00000
 -13.55955, -24.52864,   1.00000
  -9.28672,  40.41156,   0.00000
  11.16912,  44.25027,   0.00000
  -3.24001,  -3.70438,   1.00000
 -13.14489,  17.94985,   1.00000
  19.88159, -22.75775,   0.00000
  15.09461,   1.08997,   0.00000
  12.34783,  15.67411,   0.00000
 -40.75471,  26.87597,   1.00000
 -12.31874,  24.24619,   1.00000
  -7.95783,  -7.95366,   1.00000
   8.23523,  15.30118,   0.00000
  28.20573,  -5.22351,   0.00000
 -25.59995, -25.82813,   1.00000
 -24.58128,   5.68860,   1.00000
  -3.51255,   9.57720,   1.00000
 -14.23409,  -5.74893,   1.00000
  32.78787,   4.76840,   0.00000
  -9.69898, -19.81528,   1.00000
  -7.55100, -37.97513,   1.00000
  -5.68189,   0.08796,   0.00000
  14.64617,  -1.26137,   0.00000
  16.39999,  10.94326,   0.00000
 -30.71492, -29.16403,   1.00000
 -21.76175,  13.88428,   1.00000
  -6.23324,  20.15054,   0.00000
   3.73822, -34.66396,   0.00000
 -35.67939, -17.05966,   1.00000
   3.64402,  12.13473,   0.00000
  25.76810,  -7.46425,   1.00000
 -24.77255, -42.40826,   1.00000
   8.41561,  34.25203,   0.00000
   1.68646, -40.54488,   1.00000
  -6.12101, -31.58630,   1.00000
   7.56372,   3.65895,   0.00000
 -26.41585,   6.98115,   1.00000
  20.11671, -31.96854,   0.00000
   7.52530,  -1.35218,   1.00000
 -21.17472,  17.56475,   1.00000
 -28.38316,  -7.45919,   1.00000
  19.58854, -20.89618,   0.00000
   9.75683,  12.18625,   1.00000
 -16.76273,  -7.42553,   1.00000
  -4.72807,   2.97260,   0.00000
  10.97945,  38.74544,   0.00000
 -25.93787, -14.20763,   1.00000
  24.19478,  19.80368,   0.00000
 -10.56391,  -8.31814,   0.00000
 -29.83099, -49.58753,   1.00000
  24.38881, -34.82303,   0.00000
  14.31191,  29.79580,   0.00000
  19.41026,  28.84124,   1.00000
 -18.73351, -13.07053,   0.00000
  -1.94338,  -1.05391,   1.00000
  22.32720, -23.34878,   0.00000
 -31.17417,  -0.24172,   1.00000
  23.68048,  14.45822,   0.00000
 -23.76812,  22.85445,   1.00000
  -5.11844,  17.22330,   0.00000
  -9.52064,   1.50782,   1.00000
   9.04742,  -7.85352,   0.00000
 -14.11810, -50.48959,   0.00000
  18.17386,  -4.30171,   1.00000
 -32.30379, -30.99608,   0.00000
   5.10969, -14.08161,   0.00000
   1.20033, -28.42613,   1.00000
  -5.17441,  29.96034,   0.00000
 -14.68362, -27.50247,   1.00000
   4.50962,  35.71228,   1.00000
  -4.27867,  -5.02331,   0.00000
  24.74524,  12.23275,   0.00000
  23.57560,  24.89245,   0.00000
  -6.58607, -34.45422,   0.00000
  21.65570, -35.44484,   0.00000
   1.74526, -25.89218,   1.00000
  17.70953,   8.78669,   0.00000
  -0.84063,  22.02065,   1.00000
  24.86150,  27.31796,   0.00000
  -0.59539, -16.30079,   1.00000
 -12.39310, -42.03547,   0.00000
 -24.10930,  -7.99118,   1.00000
  12.15709,  35.09006,   0.00000
 -20.84552, -35.39476,   1.00000
  17.23750,  19.47688,   0.00000
  24.29234,  -4.70430,   0.00000
 -20.42057, -26.75742,   1.00000
  18.30436, -14.92861,   1.00000
  28.95374,  32.89175,   1.00000
   5.62778,  25.53162,   0.00000
 -22.52318,  10.67908,   1.00000
  20.69111, -28.85754,   0.00000
 -16.60739,   9.41062,   1.00000
  -0.09744, -10.38203,   0.00000
  -1.48078,  38.21934,   0.00000
 -46.88047,  -9.14759,   1.00000
  37.76100,  30.03859,   0.00000
 -28.50964,  15.34637,   1.00000
  17.37378,  12.35004,   0.00000
  -5.25567, -16.09163,   1.00000
 -49.00865,  -3.21892,   1.00000
 -22.02359, -12.11270,   1.00000
  13.78522, -18.55071,   0.00000
   1.29806,  26.71511,   0.00000
  13.59736, -14.62675,   0.00000
   5.53427,  -4.12228,   1.00000
  -5.47227, -31.15913,   1.00000
 -34.23362,  -6.79086,   1.00000
 -23.69911,  36.73048,   0.00000
   5.74423,  22.06900,   0.00000
 -36.27503,  23.12507,   0.00000
  29.11200, -19.56911,   0.00000
  10.48185,   5.44982,   0.00000
   3.99104,  39.00410,   0.00000
  36.01798,  -6.31013,   0.00000
  21.49387,  15.65963,   0.00000
 -11.48027, -14.38042,   1.00000
  18.27174,   8.13800,   0.00000
  -6.62563,  -3.96660,   0.00000
  -5.43952,  10.48284,   1.00000
  20.40080,  17.63615,   0.00000
 -15.81253,  -8.55472,   0.00000
   8.62395, -17.02315,   1.00000
  -7.31881,  22.76764,   0.00000
 -31.86250, -38.64131,   1.00000
  -6.71820,  24.88145,   1.00000
 -25.31164, -25.82364,   0.00000
 -35.11836,   7.34139,   1.00000
 -14.34554,  -4.43931,   1.00000
  13.51141,  23.86643,   1.00000
  13.76508, -11.53726,   0.00000
  -6.92587,   7.42639,   1.00000
  24.03872,  19.63777,   0.00000
  -9.19865, -17.10102,   1.00000
 -23.89788, -15.18920,   1.00000
  12.83788,   1.29037,   0.00000
  12.09928,  -9.90394,   0.00000
 -35.61634,   1.06657,   1.00000
   2.05170, -13.69461,   0.00000
  14.57129,  16.10521,   1.00000
 -22.87288,  25.63759,   1.00000
  23.03924,  -0.72423,   1.00000
  11.22499, -19.04290,   0.00000
 -17.48891, -16.28633,   1.00000
  15.85595,   3.07684,   1.00000
 -23.30903,   1.11170,   1.00000
  16.10770,  25.28676,   1.00000
 -35.79368,  -9.74928,   1.00000
 -26.61967,   8.48058,   1.00000
 -22.64166,  10.59759,   1.00000
  -4.11727,  -5.33383,   1.00000
  11.62559, -30.66330,   0.00000
 -30.07399,  29.16961,   0.00000
  30.42555, -31.66017,   1.00000
 -32.72169,   4.66057,   1.00000
 -13.51877, -24.04195,   1.00000
 -26.49348,  24.85217,   0.00000
 -15.38661,  37.36159,   0.00000
   3.54480, -30.05210,   0.00000
  14.51098, -35.90838,   0.00000
 -34.65705, -24.77385,   1.00000
 -12.67094, -33.43328,   0.00000
  19.33267,  27.10262,   1.00000
  -9.01334,  25.91169,   1.00000
 -14.87718, -11.18133,   0.00000
  -4.51449, -36.14888,   1.00000
  14.23648,   7.11837,   1.00000
 -22.01853,  -8.58215,   1.00000
  15.11514, -35.23741,   0.00000
 -21.06936, -35.41268,   1.00000
  23.43673, -19.92735,   0.00000
 -13.42104,  36.63648,   0.00000
  32.92458,  -4.08752,   0.00000
   2.32447,  23.04687,   0.00000
 -35.08270, -20.27146,   1.00000
  16.79749,  26.30328,   0.00000
 -14.90680,  30.68262,   0.00000
   3.68550,  13.06246,   1.00000
  42.45460,  -2.57341,   0.00000
 -22.67052, -13.64133,   1.00000
  -5.25160,  -3.31272,   1.00000
  15.62527,  18.96398,   1.00000
  18.72124,   1.06569,   1.00000
  -4.15021,  -7.40563,   0.00000
   5.41779,  17.39130,   0.00000
  -1.08113,   1.62532,   1.00000
  -0.81319,  17.58866,   0.00000
  34.23058, -12.40309,   0.00000
 -16.17851, -10.38552,   1.00000
 -17.44415,  15.39499,   1.00000
 -25.67420, -14.59754,   1.00000
  -7.99581,  21.30139,   1.00000
 -25.50179, -25.58678,   0.00000
  11.61327,  22.40041,   0.00000
  39.26495,   6.80888,   1.00000
   3.29126, -22.43894,   1.00000
  10.54861,  34.16081,   0.00000
  39.37423,  -8.49361,   0.00000
  -1.10212,  12.95225,   1.00000
  17.05289, -21.57824,   0.00000
  23.21466,  -6.49265,   0.00000
  -1.63331, -14.46342,   1.00000
  18.65828,  -6.48917,   1.00000
  18.93930, -33.61562,   1.00000
  -9.76389,  43.27780,   1.00000
 -13.86939, -46.63318,   0.00000
  29.74921,  16.02760,   0.00000
 -21.57366, -10.54397,   1.00000
  -6.12897, -27.01670,   1.00000
  -8.82369,  -3.19788,   1.00000
  14.65638, -13.81341,   0.00000
  26.38498,   0.78937,   0.00000
  18.85701,  15.41210,   1.00000
 -35.27050, -25.80341,   0.00000
  14.75773,  38.52228,   0.00000
 -27.88317, -12.87665,   1.00000
  -8.42653, -45.72980,   1.00000
  -0.70136,  36.51646,   1.00000
 -39.22343,  15.82146,   1.00000
   9.60476, -20.52193,   1.00000
 -13.57939,  11.58155,   1.00000
  11.01231, -26.79213,   0.00000
 -22.59139,  18.13836,   1.00000
  36.72075,  -0.52544,   1.00000
 -38.31908, -18.10811,   1.00000
 -12.56686,   4.41502,   1.00000
   9.65831,  31.21364,   0.00000
  -9.22578,  17.98725,   1.00000
   2.79091,  -4.44066,   0.00000
 -36.79983, -29.24866,   1.00000
  11.38342,  11.32798,   0.00000
   7.52197, -32.01416,   0.00000
  10.54826,  22.35265,   0.00000
 -19.03196, -23.54807,   0.00000
  22.59948,  -8.37762,   0.00000
   0.46407,   3.28313,   0.00000
  28.81030,  21.66360,   0.00000
  19.10388, -22.63076,   0.00000
   8.81811,  40.01812,   0.00000
   1.64027,   4.44686,   0.00000
  29.41620,  26.24564,   0.00000
   8.69580, -11.30443,   1.00000
  -0.76711,  36.70665,   0.00000
 -22.08759,  -9.15275,   0.00000
 -12.73159,  21.94830,   1.00000
   6.36007,  21.69696,   0.00000
  14.92066,  11.51404,   1.00000
  15.00708, -29.68467,   0.00000
   2.58679,   9.30933,   1.00000
  -9.30995,   2.49183,   1.00000
 -29.89061, -49.83573,   1.00000
 -36.02040, -14.18793,   1.00000
 -23.08849,  18.87299,   1.00000
   2.95465,  -8.37225,   1.00000
 -11.86193,  -1.55256,   1.00000
 -33.62991,  -5.55095,   1.00000
 -28.67188, -10.33646,   1.00000
 -18.82890,  -8.93787,   1.00000
  13.22536,   7.81614,   1.00000
  -7.40677,  12.63888,   1.00000
 -22.42226,   0.42485,   1.00000
 -40.54536,  -5.87937,   1.00000
  -8.04384, -25.65537,   1.00000
 -14.73745,  10.32028,   1.00000
  41.54417,  17.21408,   0.00000
  -8.93259, -21.19253,   1.00000
 -23.48642,   2.13082,   1.00000
  17.42782,  10.13869,   0.00000
  18.44938,  -6.16015,   1.00000
   4.51069, -24.47715,   1.00000
 -10.76868, -42.23273,   0.00000
  -2.02667,  13.15792,   1.00000
 -15.02457,   6.68067,   1.00000
 -23.57786, -37.44219,   1.00000
 -25.98943,  -5.12564,   1.00000
  17.74206,  -1.80118,   0.00000
  -1.30341,   4.77697,   0.00000
   9.07696,  29.49484,   0.00000
 -31.78407,  -5.35174,   1.00000
 -31.45071,  12.27753,   1.00000
  17.20510,  30.02640,   0.00000
  -8.31960,  25.13508,   0.00000
 -15.90229,  34.01915,   0.00000
 -10.61581, -12.35680,   1.00000
   4.00127, -38.31259,   1.00000
   1.15846, -11.24759,   0.00000
  12.87887,  37.03420,   0.00000
  -0.97516,  38.04237,   0.00000
 -16.10951, -19.52945,   0.00000
 -25.10570,  -6.42635,   1.00000
 -26.89851,  -5.95219,   1.00000
  34.84508, -10.93130,   0.00000
 -11.44461, -45.81794,   0.00000
   7.65394,  10.91435,   1.00000
 -43.57887,  12.36513,   0.00000
  24.72694,  -3.51939,   0.00000
  24.46541,  17.85343,   0.00000
  12.55699,  19.36778,   0.00000
  35.67363,   7.42273,   0.00000
 -20.29002,  32.49272,   1.00000
 -10.61455,  -5.11881,   0.00000
 -16.38075,  41.69132,   0.00000
  10.48028,  34.40141,   0.00000
  35.60797, -16.88796,   0.00000
 -17.62188,   5.08081,   1.00000
 -31.18611,  -3.08758,   1.00000
 -26.10343, -35.25269,   1.00000
  -2.08390,   1.48668,   0.00000
  15.90834,  40.17531,   0.00000
  24.98458,  14.35324,   0.00000
  15.59580, -13.60094,   0.00000
  -7.19694, -11.13996,   1.00000
  12.18317,   4.11593,   1.00000
  -9.11415,  -5.53840,   0.00000
  44.10293, -17.51998,   1.00000
 -17.12546,  25.90158,   1.00000
 -24.16700,   2.18739,   1.00000
   6.56241,  -5.90756,   1.00000
 -16.02247,  35.41289,   1.00000
  30.56520,  24.27821,   0.00000
  -6.03965, -14.90070,   1.00000
  -5.69608,  -4.98922,   0.00000
   3.27799,   1.89545,   0.00000
  -3.53719,   6.90885,   0.00000
 -12.35433, -45.43148,   0.00000
  40.50415,  12.93338,   0.00000
 -26.61898,   4.75080,   1.00000
  -6.33683,  23.14247,   0.00000
 -26.90016, -25.89680,   1.00000
   7.00330,  33.02330,   0.00000
  36.04663, -17.96727,   0.00000
   2.06700,  -7.17830,   0.00000
   2.85095,  24.81018,   0.00000
  27.17446,  -0.67169,   0.00000
  37.93082,   6.14868,   0.00000
 -11.03831, -31.86528,   1.00000
  -5.91242,   7.93132,   1.00000
  -6.82500, -14.72239,   1.00000
   9.60213,  13.25345,   0.00000
  -3.89890,  -5.72402,   0.00000
  -2.25619, -14.51265,   1.00000
   7.45142,  11.50705,   0.00000
 -36.38424,  21.74852,   1.00000
  18.59667,  37.17589,   1.00000
 -21.32166,  -2.27073,   1.00000
 -17.52903,  15.41080,   1.00000
  15.22102,  14.73597,   1.00000
   4.21392,  16.19822,   0.00000
  31.23792,  -5.17436,   0.00000
   1.72967, -37.70118,   1.00000
  23.08724,  10.78934,   1.00000
   2.54507,  37.21081,   0.00000
  -6.67039,  18.20185,   1.00000
  -8.35002,  34.57647,   1.00000
 -10.18673,  -9.23788,   1.00000
 -33.72406, -10.71661,   1.00000
  19.31219,   9.73129,   0.00000
  35.57643,  -2.52223,   1.00000
  26.61616, -40.24245,   1.00000
  15.41889,   6.84531,   0.00000
  11.25291,  18.74481,   0.00000
   7.66125,  37.79776,   1.00000
 -12.15530,  -0.49118,   1.00000
  24.06960, -22.42172,   0.00000
  -6.39365, -12.13207,   1.00000
  21.94750,  12.14722,   0.00000
 -30.14523, -12.77705,   1.00000
 -18.42728, -43.18616,   0.00000
 -27.87875,  -7.46251,   1.00000
   0.34464,  -1.04604,   0.00000
 -17.83710,  29.14101,   1.00000
 -12.20860,   2.23765,   1.00000
  16.94938, -32.66116,   0.00000
  -6.16570,  33.81326,   1.00000
 -25.06709, -22.07515,   0.00000
   6.81069,  29.20412,   0.00000
 -23.90720, -17.00046,   1.00000
  -3.40607,  30.24948,   1.00000
 -20.74070, -15.31961,   1.00000
 -11.22029,   7.31080,   1.00000
 -14.01083,  28.69145,   1.00000
  -3.65698,   7.21593,   0.00000
  13.80299,  -4.67361,   0.00000
   6.24386,  43.17680,   0.00000
  -6.01427,  -8.93649,   1.00000
  -5.83783,   1.77040,   0.00000
 -10.41914, -18.95226,   1.00000
 -13.00501,  23.09236,   0.00000
 -24.41377,  10.42164,   1.00000
 -15.43019, -21.33828,   1.00000
   4.35533, -37.61764,   1.00000
 -32.90747, -19.51546,   1.00000
  12.23891,  30.20830,   1.00000
 -14.05627, -30.71899,   1.00000
   3.06692, -42.11471,   1.00000
   1.16755, -39.85513,   1.00000
 -18.23782, -14.86542,   0.00000
  -2.11555,  -4.31244,   1.00000
  25.90954,  26.05680,   1.00000
  -1.57072,  12.05751,   1.00000
   2.00258, -31.04500,   0.00000
  29.68291,  16.07033,   0.00000
 -12.80700,  41.04879,   0.00000
  25.98232, -26.72744,   1.00000
   6.84270,  -2.23728,   0.00000
  -9.66610,  -3.89191,   1.00000
  -7.97502, -33.26266,   1.00000
   7.72111, -12.83926,   0.00000
 -28.10401,  10.96762,   0.00000
 -27.91493,  -0.67475,   1.00000
  16.01645, -24.34211,   0.00000
   7.28688, -36.09297,   1.00000
   2.95164,  16.41589,   0.00000
  -9.73563,   3.71148,   0.00000
 -30.41854, -12.63333,   1.00000
 -14.56373, -25.36629,   1.00000
   3.11213,  -5.81984,   1.00000
  10.55655, -18.58418,   0.00000
   8.42053,   0.39722,   1.00000
   9.72620,  18.91859,   0.00000
 -42.20732,  -0.62261,   0.00000
   3.96848, -23.26059,   1.00000
 -36.49801,  -4.06463,   0.00000
 -13.14525, -29.89742,   1.00000
   7.63348,  18.71120,   1.00000
  -9.73366,  13.65614,   1.00000
  -6.94081,  16.79247,   1.00000
 -10.24546,   3.03510,   1.00000
  13.52030,  -1.71390,   0.00000
  15.17669,   4.70635,   0.00000
   2.21213,   0.35065,   0.00000
 -10.49939, -18.71175,   1.00000
 -16.16730,  32.04049,   0.00000
  21.96379, -21.85585,   0.00000
  -3.95650, -38.51738,   1.00000
   7.84238,  17.77399,   0.00000
 -10.52617,   4.56704,   1.00000
   5.91323,   8.88626,   0.00000
  15.18284,  29.78860,   0.00000
 -28.62426, -14.84757,   1.00000
  17.86917,   8.80858,   0.00000
 -46.22844, -16.70735,   1.00000
  -9.13601, -11.34751,   1.00000
  15.80563,  13.30464,   0.00000
  -1.44119, -18.03482,   0.00000
   5.80460,  42.88794,   0.00000
  39.98138,  -5.95916,   0.00000
  20.24589,  -3.72804,   1.00000
   0.67663, -12.36782,   0.00000
  -6.96626, -14.49147,   0.00000
   6.26663,   4.15783,   0.00000
  25.93504,  -0.85050,   0.00000
  15.97561,   3.92388,   1.00000
   7.75023,  -8.32564,   0.00000
   4.26222, -30.30238,   0.00000
  13.39604,  13.64951,   0.00000
   3.68959,  34.67829,   0.00000
 -27.50668,   1.52214,   1.00000
 -29.39306, -15.82143,   1.00000
  -6.43499,  24.46468,   1.00000
  35.15066, -21.13585,   1.00000
 -21.60198, -30.11719,   1.00000
 -22.70340,   4.45164,   1.00000
  35.18306,  13.40208,   0.00000
  25.65436,  -7.41820,   0.00000
   9.73816,  17.54066,   0.00000
 -33.23044,  27.13990,   1.00000
 -19.01295,   4.99869,   1.00000
  28.06565,  10.85011,   0.00000
 -16.08736,  35.30411,   0.00000
  -1.09973,  33.10944,   0.00000
 -39.62745,  -9.40295,   1.00000
 -33.75465,  -8.86535,   1.00000
  -6.43843,  28.87840,   0.00000
  12.49961,  30.64456,   0.00000
  40.49419,  12.91401,   1.00000
 -10.28510, -26.52510,   1.00000
 -13.13282,  -5.66491,   1.00000
 -24.71100,  -8.87850,   1.00000
 -14.22519,   9.20771,   0.00000
 -21.69983,  -3.78914,   0.00000
  -5.92174,  42.94759,   0.00000
  22.01298,   9.60850,   0.00000
  -7.32405,   1.23864,   0.00000
 -31.22639,   2.94462,   1.00000
  28.44925, -11.86632,   0.00000
  -0.57461,  36.51376,   1.00000
   5.48397,  29.42551,   1.00000
  41.13378,   7.77183,   0.00000
 -41.25218,  25.55694,   1.00000
  -1.65169, -32.70405,   1.00000
 -30.41447,   7.76186,   1.00000
  23.61973,  21.04390,   1.00000
   3.92510,  30.30834,   0.00000
  22.18994,  18.87930,   0.00000
  20.99289,  -4.46249,   0.00000
 -27.40237, -10.97622,   1.00000
  25.96483, -20.51585,   0.00000
  11.29440, -29.99542,   0.00000
 -18.19868,  22.87821,   0.00000
 -28.62526,  -5.05121,   1.00000
 -41.34502, -15.79788,   1.00000
  11.22823, -12.78568,   0.00000
   0.02298, -31.73816,   1.00000
  19.32791,   9.73246,   0.00000
 -12.34663, -19.17700,   1.00000
  -2.29024,   2.12644,   1.00000
   4.33104, -12.03697,   0.00000
  16.65554,  13.65947,   0.00000
  -0.34972,  26.05833,   0.00000
  35.89791,  17.83076,   0.00000
 -33.09124,  21.07266,   1.00000
 -14.71582,  -7.44838,   1.00000
  21.39827,  26.14342,   1.00000
  28.84130, -26.32805,   0.00000
 -19.78437, -20.58447,   1.00000
   8.13958,   8.65030,   1.00000
 -16.21325,  14.09616,   1.00000
  30.14886,  10.32582,   0.00000
 -21.83939,  15.63564,   0.00000
 -30.88071,  14.13099,   1.00000
 -17.93312, -38.02213,   1.00000
  11.54449,  22.19782,   0.00000
  -4.31057, -23.82618,   0.00000
  32.16036,  20.09986,   0.00000
 -13.16073,  -3.14586,   1.00000
  11.25778,  -2.70813,   0.00000
  10.53984, -36.56012,   0.00000
 -42.22947,  -4.80439,   0.00000
   2.14198,  -1.47532,   0.00000
 -40.84718,  26.73597,   1.00000
  15.02850,  -2.51762,   0.00000
 -12.04656, -27.30370,   1.00000
   5.81706,  27.78617,   0.00000
  23.23789,  31.52998,   0.00000
  19.99456, -27.75004,   0.00000
 -15.92404,   3.15805,   1.00000
  37.19604,   1.17554,   0.00000
 -17.98020, -20.97611,   1.00000
 -12.59622,  10.45922,   1.00000
  -6.66749, -36.24371,   1.00000
  34.53648,  29.67261,   0.00000
   7.56536,  20.77649,   1.00000
  -0.98742, -15.17555,   1.00000
   4.13081, -38.20710,   1.00000
  -1.73250,  31.66047,   0.00000
  24.74483,   0.38466,   0.00000
   3.27435,  15.34416,   0.00000
 -20.39520,   2.97564,   1.00000
 -29.35655,  32.81204,   0.00000
  28.25932,  -8.77236,   1.00000
  19.83797, -18.39913,   0.00000
   9.68343,  13.42313,   0.00000
  12.51637,  -7.67972,   0.00000
   8.09506,  23.52932,   1.00000
  28.91308,  19.24763,   0.00000
  -5.48524, -39.16170,   1.00000
 -39.93653,   7.55179,   1.00000
  38.59828,  17.55602,   1.00000
 -47.64917,   4.11232,   1.00000
 -14.09552,  -7.42772,   1.00000
 -26.86458, -16.58101,   1.00000
  20.97213,  -3.40852,   1.00000
  -0.40982,  23.74367,   1.00000
  32.33288,  15.16406,   0.00000
  -4.58935, -45.24128,   0.00000
  14.05974, -26.07947,   1.00000
   2.97053, -14.76672,   0.00000
  -9.30907,  -8.04593,   1.00000
 -37.79039,   8.38850,   1.00000
 -25.40099,  -8.15924,   1.00000
  31.30055,  29.93436,   0.00000
 -17.57607,  32.11276,   0.00000
 -11.63959, -22.96084,   1.00000
  -1.97237,  20.81586,   1.00000
   6.23642,  -4.83906,   0.00000
  21.06802,  -1.72352,   0.00000
   8.40818, -36.64079,   0.00000
 -21.78756, -15.09334,   1.00000
  18.46745,   5.44884,   0.00000
  21.35745,  25.89427,   0.00000
  11.12307,  31.27566,   0.00000
  31.25203,  35.54954,   0.00000
  41.70709,   4.57773,   1.00000
   7.32366,  -3.88042,   1.00000
  -4.88133, -17.19371,   1.00000
 -12.67962, -36.93297,   1.00000
 -20.13472,  23.30696,   1.00000
  -8.47974,  19.74412,   0.00000
   8.53816, -33.19926,   1.00000
  19.48545,  -7.85245,   0.00000
 -36.84473, -18.64223,   1.00000
  13.27545,  -4.35784,   0.00000
   8.69876, -27.13878,   0.00000
  26.15128, -35.79181,   0.00000
   3.33917, -24.89430,   0.00000
  -6.87952,  -4.75123,   0.00000
  -2.46510, -35.52024,   0.00000
 -43.60955, -18.91569,   1.00000
  20.18137, -31.96454,   0.00000
   1.59369, -37.70657,   1.00000
  13.50291,  -0.51779,   0.00000
  -9.44314, -30.44646,   1.00000
  -2.66838,  19.89141,   1.00000
 -17.42959,  15.40302,   1.00000
   1.02354,   0.09696,   1.00000
  11.25305,   7.02462,   0.00000
  12.12969,  -5.92867,   0.00000
   2.49692,  15.12559,   0.00000
 -10.54799, -15.61423,   1.00000
 -34.27530, -15.27152,   1.00000
  21.33585,  29.20142,   1.00000
  28.43775,  -5.16982,   0.00000
  21.15848, -11.37637,   0.00000
  -4.02868,  -8.63368,   0.00000
  -4.58741,  20.19928,   1.00000
