x,y,label
   2.42264,  53.20067,   4.00000
 -43.15044, -21.57348,   2.00000
   2.07897,  53.19352,   4.00000
  17.61290, -16.18162,   5.00000
  16.20511, -41.37449,   6.00000
  25.95414,  10.92984,   4.00000
   9.60740, -37.25559,   6.00000
  -1.99457,  28.09238,   4.00000
   4.84912,  37.99802,   4.00000
  60.69788,  -5.76183,   2.00000
   0.27913,  -1.07298,   1.00000
 -34.15302, -23.73361,   2.00000
  12.98681,   0.97115,   5.00000
  48.00963,  27.62187,   4.00000
 -15.66949,   4.50787,   6.00000
 -26.36305,   9.59652,   6.00000
  34.83727,  22.42035,   3.00000
 -34.26649,  22.99836,   6.00000
 -14.47735, -35.75651,   2.00000
  11.22144, -13.68678,   1.00000
  34.51534, -28.21233,   2.00000
  31.39197,  24.83426,   3.00000
  45.16677, -30.26589,   2.00000
 -36.61522,  -9.45828,   2.00000
  14.22489, -24.94172,   2.00000
  25.64758,  13.32392,   3.00000
  -5.68212, -25.04294,   2.00000
 -42.17209, -21.81170,   2.00000
 -23.78635,  16.37340,   6.00000
  -0.02001,   7.06937,   2.00000
   2.22918, -14.02754,   1.00000
 -51.54309,  -4.20767,   2.00000
  18.81486, -12.73285,   5.00000
 -54.68261, -13.25245,   2.00000
  -1.53349, -12.98622,   1.00000
  22.10483,  12.89516,   3.00000
  23.90713,  29.36148,   4.00000
  -8.36165, -23.10434,   6.00000
 -27.00928,  -4.28196,   2.00000
 -23.18742,  32.90727,   6.00000
 -10.06722, -13.45347,   6.00000
   6.87312, -52.16348,   2.00000
 -26.15508, -29.77909,   2.00000
 -53.35248, -12.45585,   2.00000
  -7.96354,   3.79021,   5.00000
 -22.69412, -34.36115,   2.00000
   6.99446,   3.99194,   4.00000
  45.56627,  17.40082,   3.00000
 -37.31532,   4.30400,   2.00000
 -22.94667,   4.44141,   6.00000
 -13.53475, -38.89849,   2.00000
   6.72058, -31.59613,   2.00000
  39.00568,  23.28336,   3.00000
 -51.09238, -15.10137,   2.00000
   3.69972,  25.12661,   4.00000
  28.24881,  10.74744,   3.00000
  20.69166,   3.15562,   4.00000
 -41.89891,  11.14634,   3.00000
 -30.81593,  30.25076,   6.00000
 -16.57962,  12.08250,   6.00000
  29.51114, -14.43406,   5.00000
 -35.17518,   4.93659,   4.00000
  26.49170,  10.96133,   3.00000
 -22.94604,  12.21402,   6.00000
  11.90330,  36.64433,   4.00000
 -21.79465,  11.87661,   6.00000
  14.35674,  35.43859,   4.00000
   6.78400,  19.36719,   2.00000
  35.10031,  20.28206,   3.00000
  26.71267,  20.50052,   3.00000
  -6.20032, -19.28067,   2.00000
   1.61811,  -0.83031,   1.00000
  48.43704, -10.27984,   3.00000
  25.97315,  39.54649,   2.00000
  -0.48731,  19.17959,   2.00000
  21.01830, -27.41877,   5.00000
 -16.32694, -37.82013,   2.00000
  39.52486, -33.16938,   2.00000
 -17.30113,   8.59077,   6.00000
 -35.68700,  21.81984,   6.00000
  -2.20203, -19.42172,   2.00000
 -44.02944, -21.85039,   2.00000
   0.42732, -23.09653,   2.00000
  13.21043,  34.57585,   6.00000
 -47.34701, -19.75424,   2.00000
 -12.38231,   4.65524,   4.00000
  14.42779, -30.32434,   2.00000
  -9.54116,  19.63896,   6.00000
  27.36928,  25.19868,   4.00000
  29.77085,  34.75178,   4.00000
  28.08151, -39.65201,   3.00000
   6.69635,  28.46923,   4.00000
  11.94043,   6.50262,   4.00000
 -13.14465,   9.89887,   6.00000
  -4.69505,  33.49650,   4.00000
  66.31951,  -1.28736,   6.00000
  31.78887,  16.02071,   3.00000
 -33.40151,  21.03066,   6.00000
  27.60559,  19.60995,   3.00000
  29.67394,  15.78875,   3.00000
 -51.30249,  -9.03644,   2.00000
  -8.96643,  45.87787,   4.00000
  28.08382, -45.15514,   5.00000
 -11.79699,  47.77624,   2.00000
  31.12832,  -4.53069,   5.00000
  -4.88542,  14.71759,   5.00000
  30.18356,  16.60429,   5.00000
 -19.80679,  -5.13936,   2.00000
  -9.46648, -22.53185,   2.00000
  34.81217,  14.97741,   3.00000
  35.49380,  10.86031,   3.00000
 -36.50520,   6.46896,   2.00000
  61.89051,  -0.55618,   3.00000
 -42.83416,   4.83159,   2.00000
   8.38407,  30.73044,   4.00000
  -1.83173, -25.01359,   2.00000
 -31.76321,  15.77888,   6.00000
 -19.32766,  17.51554,   6.00000
 -10.39367, -26.57205,   2.00000
   0.87109, -40.00206,   2.00000
  -6.27461,  45.14566,   3.00000
  -4.28639,  51.22682,   6.00000
   4.02193, -17.56649,   5.00000
  49.15797,   0.60167,   3.00000
 -12.43293, -42.11824,   2.00000
  31.05880,  11.40388,   3.00000
   1.71328,  21.08375,   4.00000
 -16.77667, -19.82332,   6.00000
 -36.05293,  14.04432,   2.00000
 -42.67086, -25.65325,   2.00000
  17.59209, -18.14694,   2.00000
 -16.18643, -36.05621,   2.00000
 -60.62684,  -8.02276,   6.00000
  53.73303,  -0.27669,   5.00000
  65.68343,  -1.20277,   6.00000
  46.93830,  18.17906,   3.00000
 -41.25568,   7.89397,   2.00000
  35.28494,   8.07342,   3.00000
  45.84073,  16.42854,   3.00000
   9.39176, -23.85286,   5.00000
  35.47620,  -3.82764,   3.00000
  10.18598, -22.48846,   1.00000
  37.22427, -33.26980,   2.00000
 -54.92282,  -9.66733,   2.00000
  22.36383, -31.97773,   2.00000
 -30.90658,  -0.50671,   6.00000
  64.89848,  -8.13904,   5.00000
  -7.30960,  -0.48389,   6.00000
   7.25325,  -2.80151,   2.00000
  -1.04070, -23.15620,   2.00000
  35.32757,  -1.75814,   3.00000
 -50.65744,   0.58213,   2.00000
 -26.52832, -26.85028,   6.00000
 -26.12530,  20.21585,   6.00000
   1.22688, -52.35654,   2.00000
  -6.77645, -33.77552,   2.00000
  -2.95972,  15.15354,   5.00000
 -39.03888, -15.04016,   2.00000
 -35.47506, -18.40728,   2.00000
   3.68223,   2.50990,   4.00000
 -33.95152, -21.84142,   2.00000
  33.12055, -10.86067,   5.00000
 -27.47201, -14.41096,   2.00000
 -44.63399,  -0.94027,   2.00000
   7.31862, -13.95998,   1.00000
  39.60147,   3.80176,   3.00000
 -16.35216,  10.90002,   6.00000
 -23.66893,  16.38932,   6.00000
  32.60248,  15.40937,   3.00000
  32.38822,  15.90099,   3.00000
   3.80507,  46.16567,   4.00000
 -21.53744, -32.36844,   2.00000
 -20.09871,  47.82075,   4.00000
  37.76869,  11.92737,   4.00000
  36.90593,  -7.63067,   3.00000
  14.39543, -12.98838,   1.00000
  24.39413, -38.30439,   2.00000
 -34.78637, -39.65376,   2.00000
   1.19259,   2.04842,   1.00000
  18.11729,  33.70668,   4.00000
 -20.44897, -30.23987,   2.00000
  35.87662,  28.05658,   3.00000
 -19.53625, -20.66803,   2.00000
  11.66228,  18.05400,   4.00000
 -20.18435,  48.40260,   4.00000
  25.95387,  23.32206,   4.00000
 -12.38002,  -0.04702,   2.00000
  12.10783,  23.24041,   4.00000
  -0.73027,  -9.77102,   4.00000
   6.56717, -39.15755,   2.00000
 -29.58315,  22.10460,   6.00000
  26.97173, -14.98778,   6.00000
  65.60061,   1.05563,   6.00000
  26.28011,  32.35501,   4.00000
  -4.96418,  13.37308,   5.00000
 -53.85890, -18.63674,   2.00000
  23.30688, -22.45007,   5.00000
  31.50386,  22.72708,   3.00000
 -14.96343,  11.30006,   6.00000
  14.47875,  -8.44014,   1.00000
 -22.48691, -37.16195,   2.00000
  41.78727,  25.56751,   3.00000
 -33.91269,  25.07434,   6.00000
 -21.64017,  41.57647,   4.00000
  32.29478,  -6.00826,   4.00000
   2.60941, -14.19673,   1.00000
 -10.75000, -31.72628,   5.00000
 -16.91827,   7.06931,   6.00000
 -16.12222,  -0.21134,   6.00000
  13.06505,   7.71498,   4.00000
 -26.12037, -44.19739,   1.00000
 -27.77976,  -6.69389,   2.00000
  17.97623, -35.63810,   5.00000
 -22.42613,  29.98633,   6.00000
 -26.43734, -32.56360,   2.00000
  13.00521,  -2.47315,   3.00000
  16.51297,   4.62907,   1.00000
 -37.72082,  17.71951,   6.00000
 -39.89189,  -4.22246,   2.00000
 -48.77993, -32.19042,   2.00000
 -32.84983,  -6.44618,   2.00000
 -15.81433, -21.51286,   6.00000
  -7.96725, -26.09921,   2.00000
  40.40250,   7.87806,   3.00000
  -0.76551, -18.19049,   2.00000
 -22.64040,   2.22406,   6.00000
  46.77538,   5.28878,   3.00000
  -5.12027,  13.80496,   5.00000
 -11.49483, -22.44890,   2.00000
  24.15792,  19.11722,   3.00000
  -5.17500,  46.36699,   4.00000
  16.21051,   7.81243,   1.00000
  38.99682,  21.00445,   3.00000
  -5.76427,  13.36872,   5.00000
  39.44323,  14.33187,   3.00000
  41.47617,   0.10534,   5.00000
  15.23066,  24.99906,   3.00000
 -35.02131,  -0.31641,   1.00000
  39.33562, -23.61554,   5.00000
 -36.91337, -33.01410,   2.00000
 -14.32485,  40.06502,   2.00000
 -19.54899, -16.73290,   2.00000
 -23.99994, -35.22450,   2.00000
 -26.89925, -34.73183,   2.00000
  34.82322,  -9.71441,   2.00000
  -0.10651, -21.33054,   2.00000
  25.21517, -31.40446,   5.00000
  12.57227,  33.86470,   2.00000
 -36.16626, -10.01885,   2.00000
 -13.41035, -11.10780,   3.00000
 -14.60728, -46.97863,   2.00000
 -14.63078,  -0.72406,   6.00000
   8.51956,  51.49576,   4.00000
  59.58184,  -3.99234,   5.00000
 -12.66603, -11.10911,   2.00000
 -42.54500,  -3.13554,   2.00000
   5.36257,  -6.87246,   1.00000
  14.41271, -38.30863,   5.00000
   7.46082,   8.56954,   5.00000
  30.60785,  17.08044,   3.00000
  10.28127,  41.92991,   4.00000
 -56.39266, -11.38125,   2.00000
 -23.05868, -41.23446,   2.00000
 -22.61234,   0.80564,   2.00000
  48.90664,  -2.03409,   4.00000
 -24.98769,  15.34994,   1.00000
  23.08144,  44.01346,   4.00000
  30.65509,  38.96610,   2.00000
  -1.65667,  36.56062,   4.00000
  33.44311,  32.69160,   3.00000
 -35.98810, -20.90492,   2.00000
  46.16281,  -6.33915,   3.00000
 -37.82848,   1.05915,   1.00000
   7.67530, -40.13465,   2.00000
  20.92827,  -3.07438,   6.00000
 -12.67046, -19.38558,   2.00000
  66.22405,  -1.27612,   6.00000
   6.36857, -40.70558,   2.00000
 -41.97035, -30.00724,   2.00000
 -49.39853, -18.97409,   2.00000
  53.22231, -22.31612,   1.00000
 -14.53099,   2.46661,   6.00000
  17.40372, -43.66240,   6.00000
   7.49484, -13.43655,   1.00000
  20.31864, -22.48494,   1.00000
 -43.31976, -12.78326,   2.00000
  31.62255,  13.32439,   5.00000
 -23.41919,   2.00305,   6.00000
 -24.94337,  11.59888,   2.00000
 -14.59748, -22.02075,   2.00000
  -9.93444,  10.25072,   6.00000
  -9.64243, -26.56108,   2.00000
  12.31448,  23.49698,   4.00000
  14.84499,  14.31182,   6.00000
  -3.81817, -18.42509,   2.00000
  10.72713, -37.65245,   2.00000
  41.32442, -28.83608,   1.00000
   7.83494,  31.86957,   4.00000
  26.82414, -42.20466,   5.00000
  38.56774, -20.16201,   5.00000
 -29.81829, -27.35520,   2.00000
  -8.87744,  28.92217,   6.00000
  17.22236,   1.28556,   1.00000
  19.19936,  26.17222,   4.00000
  41.36934,  -7.48229,   3.00000
  30.99605,   0.67410,   3.00000
  19.37394, -19.73131,   4.00000
  12.60675,  -5.81501,   1.00000
  -7.60608, -36.90932,   2.00000
 -26.74055, -28.02749,   2.00000
  12.44630,  19.63914,   4.00000
  26.73391,  23.91415,   3.00000
 -20.50531,  20.41613,   6.00000
 -20.34254, -20.44871,   6.00000
 -19.33587, -38.57079,   2.00000
  29.83005, -32.70864,   5.00000
  38.41946, -24.95567,   5.00000
  -2.25627,  19.71368,   6.00000
  37.31504,  17.60013,   3.00000
  -9.13004, -24.70108,   2.00000
  33.60767,  33.37661,   5.00000
  -3.68189,   7.00341,   6.00000
 -15.12394, -12.62849,   2.00000
  36.98433,   4.15338,   3.00000
  25.87344, -40.63913,   3.00000
 -45.48313,  -5.73318,   2.00000
  -7.51331,  38.69988,   2.00000
 -15.00382, -16.57107,   3.00000
  17.30446,  39.95145,   4.00000
   1.66062,  46.96924,   4.00000
 -18.64055,  35.31722,   6.00000
  10.13206, -22.07622,   1.00000
  17.69676, -17.95123,   2.00000
 -28.26128,  17.11656,   6.00000
   1.14515, -11.67289,   2.00000
   1.36642,  36.36796,   1.00000
  13.67728,  -8.45168,   1.00000
  -0.03197,  44.13528,   4.00000
  27.06036, -42.39054,   6.00000
  26.75543, -14.75308,   4.00000
 -31.63406,  34.34609,   2.00000
  39.29579, -25.54912,   2.00000
  38.32367, -24.88710,   5.00000
  -4.47559,  39.77579,   4.00000
 -23.60326, -24.85990,   6.00000
  14.68681, -17.24084,   1.00000
  61.64544,  -8.80326,   2.00000
  34.06796, -19.89366,   5.00000
  -5.54068,  27.14441,   6.00000
  -9.53101,   2.41371,   2.00000
   4.14323, -29.89331,   1.00000
  16.98609,  45.34827,   4.00000
  34.64818, -20.76098,   5.00000
 -52.95803,  -7.91141,   2.00000
   9.36008, -25.98903,   2.00000
 -36.61908, -18.47167,   2.00000
  63.51854,  -6.76262,   4.00000
 -12.84233, -10.62412,   6.00000
  -8.18312,  14.68994,   6.00000
  -3.75721, -13.08648,   2.00000
  21.13599, -28.88017,   5.00000
  -4.66611,  52.13291,   4.00000
 -22.00205, -35.95682,   2.00000
  48.89916,  21.27349,   3.00000
 -46.15721, -21.65364,   2.00000
  20.63897,  17.74717,   2.00000
  -0.87277,  22.17837,   4.00000
  43.26603,  14.63838,   3.00000
 -20.99272, -12.38127,   6.00000
 -38.50799,  13.34740,   6.00000
 -35.71155, -33.34050,   2.00000
  -0.80830,  14.20455,   2.00000
 -11.84241,   8.71193,   6.00000
  12.32751,  12.36124,   4.00000
  -9.94383, -35.08920,   2.00000
  43.93160,  -8.40738,   3.00000
 -44.82671, -10.79127,   2.00000
   2.10427,  39.98101,   4.00000
   9.68773,  36.64589,   4.00000
  -5.09610,  15.88294,   5.00000
  -5.32460,  13.59188,   5.00000
  -4.09604, -52.57241,   2.00000
  -8.81471, -18.40596,   5.00000
 -48.05601,   5.18452,   2.00000
  -4.46907, -16.71224,   2.00000
  39.87987, -36.24419,   1.00000
 -35.18691, -25.48873,   2.00000
   9.81340,  13.39165,   4.00000
  12.53070, -34.04441,   5.00000
  31.95083, -18.50850,   4.00000
 -28.48424, -27.11201,   2.00000
 -24.58476, -13.07533,   2.00000
   4.71622,   9.42285,   5.00000
  48.21326, -13.54240,   1.00000
  -0.47027, -42.52129,   1.00000
 -23.52428, -20.73339,   2.00000
  47.19536, -22.37952,   5.00000
  48.67395, -13.34127,   3.00000
 -27.27198,  -9.47615,   6.00000
  -9.58944,  44.03150,   1.00000
 -28.34367,  10.68924,   6.00000
 -29.00426,   2.01091,   6.00000
  23.60118,   9.91723,   3.00000
   4.16754, -29.95613,   2.00000
  -6.15303,   1.08534,   4.00000
  -0.80742, -23.87901,   2.00000
   8.00134,  45.95940,   4.00000
   9.26911, -30.54361,   2.00000
  -2.25318,  -8.78910,   2.00000
  -3.81840, -51.26828,   2.00000
 -38.06278, -26.25397,   2.00000
  -2.24543, -46.32347,   2.00000
   9.34168, -42.84395,   6.00000
  -3.78772, -25.03356,   1.00000
   3.27872, -20.11333,   2.00000
  12.37580,  39.34664,   4.00000
  32.84616,   5.56410,   1.00000
   4.07116, -17.55972,   1.00000
  18.60485, -13.06983,   6.00000
 -49.73524, -17.72905,   2.00000
  -9.34067, -35.23218,   2.00000
  24.30963, -35.34350,   6.00000
 -15.01172,  11.36531,   6.00000
  -4.03498, -33.65677,   6.00000
 -19.79443,  15.27473,   6.00000
   6.82043,  49.39408,   4.00000
 -33.33196,  -2.17230,   2.00000
 -16.60229,  39.61981,   2.00000
  23.11374,  20.78424,   3.00000
  40.28334,  14.89979,   3.00000
 -52.52961, -13.36426,   2.00000
   2.84713,  -6.07681,   1.00000
 -34.45824,  28.91985,   6.00000
  44.30242, -22.98751,   1.00000
  24.91157,  21.55779,   3.00000
   5.93255,  30.59344,   4.00000
 -37.76482,  17.72365,   6.00000
  -5.91427, -14.11667,   2.00000
 -60.02568, -12.62611,   2.00000
 -37.10151,   9.50723,   6.00000
  10.32485,  -5.54659,   1.00000
 -48.33045, -15.32537,   2.00000
 -18.82074,  -6.68268,   3.00000
 -15.52546, -17.48239,   2.00000
  27.53114, -41.15230,   3.00000
   7.70888,  38.04280,   4.00000
  -3.96524,  41.01448,   4.00000
 -30.02284,  -7.30595,   2.00000
  24.14575,  -1.76879,   5.00000
 -38.48150, -10.54973,   2.00000
 -26.13565, -13.21448,   2.00000
 -44.55131, -17.24947,   2.00000
 -11.85974,  22.85695,   6.00000
 -45.83434, -14.45737,   2.00000
  27.72046, -30.06802,   4.00000
  39.77882,   8.40954,   3.00000
  13.20245,   7.65683,   4.00000
 -23.84312,  12.57069,   6.00000
   6.34270,  16.18733,   4.00000
 -23.56276,   8.11043,   6.00000
  18.69338,   2.62551,   4.00000
 -23.06472, -35.18388,   2.00000
  -4.76018,  33.37847,   4.00000
  18.60184,  -5.96284,   1.00000
 -27.16124,  -7.60053,   2.00000
   2.60917,  -7.93852,   1.00000
  10.07235,  41.92463,   4.00000
 -32.07124,  -1.93968,   6.00000
 -25.31789,  27.01429,   6.00000
 -10.18149,   0.94119,   2.00000
   0.64375,  43.34653,   4.00000
 -19.01884,  48.01456,   4.00000
 -12.97343, -25.21664,   1.00000
 -34.48582,  16.96635,   6.00000
 -33.50037, -11.20668,   2.00000
 -17.54323,  11.11665,   6.00000
 -18.86369,   3.67379,   6.00000
  28.19024,  -1.76844,   4.00000
  45.70109,  16.25512,   3.00000
  24.51342, -44.48766,   5.00000
  -8.78541,  43.01648,   3.00000
   9.09478,  28.48455,   4.00000
 -25.87462, -12.53809,   6.00000
   7.79147, -28.14183,   2.00000
 -31.30847, -21.19130,   2.00000
 -16.01281,   4.59120,   6.00000
  -9.64847,  -3.43423,   2.00000
  62.72688, -10.17298,   2.00000
  10.10948,  41.89820,   4.00000
  33.06264,  28.13010,   4.00000
  -7.45561,  16.03228,   6.00000
 -11.09312,  10.52565,   3.00000
 -31.75637,  24.10114,   2.00000
  22.74530,  15.51369,   3.00000
 -34.46828,   0.36732,   2.00000
  46.12577,   9.74580,   3.00000
   8.54257,  35.62627,   4.00000
   4.60718,  37.24515,   4.00000
 -24.72079, -28.16414,   2.00000
   0.55507,  -5.11891,   1.00000
 -14.99516,  38.23671,   2.00000
  21.98568, -43.10303,   6.00000
  26.28134,  22.26008,   3.00000
 -20.68442,  19.43764,   6.00000
 -43.36823, -24.13058,   2.00000
  27.30502, -43.34201,   6.00000
  27.32899,  14.96292,   3.00000
   1.08639,  -8.46718,   1.00000
   0.05196,  24.41549,   6.00000
 -23.20308, -37.66642,   2.00000
 -14.98730, -38.62504,   2.00000
 -21.00254,   2.85523,   2.00000
  -4.24764, -28.49563,   1.00000
  65.36062,  -7.88105,   5.00000
  41.43775,  -1.19132,   5.00000
 -16.34178,  14.07041,   6.00000
 -37.45390, -26.74756,   2.00000
  12.10112,  10.13724,   4.00000
  65.59826,  -1.15446,   6.00000
  40.39225,  17.58555,   3.00000
   3.07246, -36.24680,   2.00000
  17.73765,  43.43951,   4.00000
 -36.93228, -20.88804,   2.00000
   0.81926,  39.12474,   4.00000
  19.48538,  33.52553,   4.00000
 -36.65371,  32.97437,   6.00000
 -30.74394,  22.12792,   6.00000
  40.64050,  15.31245,   3.00000
  -9.68524,  50.44308,   4.00000
  16.58479,   8.76475,   1.00000
   3.74795,  31.25998,   4.00000
 -28.59525,  18.98056,   6.00000
  -6.02020,  32.61938,   3.00000
  42.60938,   1.52409,   3.00000
  15.82932,  38.70449,   4.00000
 -38.57048,  -2.36510,   2.00000
   1.11645, -32.89227,   2.00000
 -30.94201,  24.21538,   4.00000
  -4.78217, -34.61242,   2.00000
 -23.34704, -27.02490,   2.00000
  -0.09626,  40.37733,   4.00000
  33.30812,   5.72839,   5.00000
 -16.94749,  16.48983,   4.00000
   4.63929, -14.64148,   4.00000
  14.06609,   6.36680,   4.00000
  -7.66697, -38.84290,   2.00000
  39.84213,  21.41671,   3.00000
   4.56862,  44.81826,   4.00000
 -17.31880, -41.84002,   2.00000
 -20.45860,  17.27402,   6.00000
  44.71217,  15.17612,   3.00000
   2.03845, -28.14706,   2.00000
   8.09099, -26.74291,   2.00000
 -52.01912,  15.19164,   2.00000
  10.38668,   5.72837,   4.00000
 -18.70967, -22.42776,   6.00000
   0.67034,  35.57095,   4.00000
 -56.26570,  -4.50325,   2.00000
   4.08116,  39.47865,   4.00000
 -38.46918, -30.74068,   2.00000
 -36.27058, -14.67566,   2.00000
 -43.76112,  27.77896,   2.00000
  21.42952,   0.23394,   2.00000
  10.72572, -19.10056,   5.00000
  -2.54327,  45.58969,   4.00000
  -6.86216,  25.00876,   3.00000
 -22.76734,  -8.24650,   1.00000
  29.51213,  16.25415,   3.00000
  38.73454,  -9.79163,   3.00000
  -9.22741,  -4.80115,   6.00000
 -15.55294,  -9.86204,   3.00000
 -31.18716,  21.76639,   6.00000
  22.81972, -42.95176,   5.00000
  25.03741,  19.16261,   3.00000
   0.15031, -34.89158,   2.00000
  13.27408,  -5.47042,   1.00000
 -14.49536, -25.93757,   2.00000
  17.02016,  11.18009,   1.00000
 -19.51938,  -1.28500,   6.00000
  35.21404,  18.22923,   3.00000
  29.99917, -16.99426,   3.00000
  34.11438,  26.27047,   3.00000
  -3.58576,  46.97105,   4.00000
  46.90343,   5.81883,   3.00000
   4.20885,   1.06986,   1.00000
   7.80911,  45.55955,   4.00000
  44.73426,   1.58032,   3.00000
 -31.87539,   6.01510,   6.00000
  15.02556,  -1.22697,   2.00000
  24.61868,  21.56523,   4.00000
  64.96285,  -5.11029,   6.00000
  33.68988, -22.97588,   5.00000
 -59.71666,  -6.20848,   2.00000
 -16.57607,  -9.54344,   2.00000
   0.45985, -11.15271,   1.00000
 -39.48750, -12.80163,   2.00000
  15.03969,   9.07932,   1.00000
   8.88876,   9.07664,   1.00000
 -15.31697,  -1.08808,   6.00000
 -29.37646, -25.20176,   2.00000
   7.35595, -31.34966,   2.00000
  25.55096,  15.14499,   3.00000
   6.72145,  37.95819,   4.00000
 -13.77579,   3.76357,   6.00000
  33.80753,   9.06997,   3.00000
 -28.83698,  22.45438,   6.00000
  -9.26861,  -4.80045,   2.00000
   0.01026, -51.16309,   2.00000
 -19.38812, -13.00869,   2.00000
   9.30548, -17.06844,   2.00000
  -0.40357,  13.68560,   2.00000
  12.39716,  37.58813,   4.00000
  -5.85206,  51.37181,   4.00000
  -6.66811,  11.07449,   6.00000
 -51.58148,  15.61403,   2.00000
  25.95993,   7.47146,   3.00000
   1.80230,   5.93438,   1.00000
 -16.81515,  27.22555,   6.00000
  17.43450, -23.70535,   1.00000
  25.05625, -13.91422,   3.00000
  -5.73900,  50.70599,   4.00000
 -58.22237, -13.33068,   2.00000
 -16.41681,   7.92751,   2.00000
   2.07558, -15.98919,   2.00000
  33.10450,   3.60608,   3.00000
 -19.38536, -29.84109,   2.00000
 -20.12192,  47.60758,   4.00000
   8.07286,   7.10579,   2.00000
  43.13656,   4.67375,   4.00000
  13.83592,  -8.02599,   3.00000
   1.15870,  27.98233,   4.00000
   1.86675, -10.16120,   1.00000
  17.37395, -37.08508,   5.00000
  -7.12493,  42.93133,   4.00000
   0.16430, -21.09199,   2.00000
  -1.71910,  -2.99071,   2.00000
  53.01752,  -0.78308,   5.00000
 -33.02616,  -9.41260,   2.00000
  10.55537,  28.89639,   4.00000
   7.54000,   2.11638,   3.00000
 -29.96230,   0.46572,   2.00000
  12.13958, -34.88043,   5.00000
  23.02262,   9.40175,   3.00000
  15.87005,  -5.61137,   5.00000
 -50.15748, -16.17309,   2.00000
  31.47504, -24.01952,   5.00000
  36.14066,  16.38352,   3.00000
  -5.98860,  -3.86563,   5.00000
   8.10690, -32.40845,   5.00000
 -37.65311,  -8.12743,   2.00000
  -0.70504,  -6.60096,   1.00000
 -55.35725,  -2.27788,   2.00000
 -48.23931,  23.61049,   1.00000
  40.20221,  33.57338,   3.00000
 -46.75927,  20.37142,   6.00000
 -23.11572, -11.83675,   2.00000
 -48.34506, -16.41462,   2.00000
 -12.24704,  31.85395,   2.00000
  16.80614,  17.00569,   3.00000
  11.18818,  27.17714,   4.00000
   3.36274,  17.86569,   4.00000
 -24.06460,  -6.46844,   2.00000
  -2.02568, -15.72224,   2.00000
 -21.04000,  -1.92676,   6.00000
  37.70021, -16.43263,   3.00000
  43.49360,  15.31176,   3.00000
 -16.40139, -30.31168,   2.00000
 -52.65652, -16.40313,   2.00000
 -36.07423, -14.76437,   2.00000
  -4.19414,  42.39145,   4.00000
  39.29021,  -7.56087,   5.00000
 -28.40266,   1.10331,   2.00000
  31.37469, -22.12849,   5.00000
  -6.39926, -38.42472,   2.00000
  29.82566, -16.94290,   5.00000
   0.23573,  47.15423,   4.00000
  -3.80512, -11.92831,   2.00000
  30.14784, -19.58431,   2.00000
 -39.30515, -21.70346,   2.00000
  20.97795,  -4.70408,   3.00000
   5.30351,  -3.44247,   1.00000
  28.07267, -44.77776,   5.00000
   4.28070, -11.04426,   1.00000
  25.65671,  38.09416,   4.00000
   6.40106, -24.59855,   2.00000
  37.62215,  20.13384,   3.00000
  -5.91457,  25.86551,   6.00000
   7.00475,   9.32320,   3.00000
  26.96032,  33.04682,   4.00000
 -21.76562,  -3.67265,   3.00000
 -15.94366, -24.17708,   6.00000
  -6.43710, -38.44743,   2.00000
 -17.46126,   1.85793,   6.00000
   4.47374,  10.84675,   2.00000
 -11.38354,  23.08320,   6.00000
 -48.16744, -30.13316,   2.00000
   3.06193,  53.81936,   4.00000
 -47.20188, -21.54770,   2.00000
 -16.84637,   8.94402,   6.00000
  11.79246, -49.64143,   6.00000
 -40.64106, -10.06051,   2.00000
 -19.04420,  49.62574,   1.00000
 -10.43330, -34.21733,   3.00000
 -20.95867,  41.22779,   4.00000
 -31.21811, -10.98536,   1.00000
  10.48273,  26.90533,   1.00000
  11.75932, -49.57772,   6.00000
  22.01031,   3.61090,   3.00000
 -32.68626,   8.72849,   6.00000
  33.44739,  33.05035,   3.00000
  -3.89963, -21.90085,   2.00000
  18.08055,  26.08684,   4.00000
  14.88834,  43.36014,   4.00000
  39.71447, -10.44530,   3.00000
  14.73185,  30.79956,   4.00000
  -4.17031,   2.03123,   2.00000
  12.54450,  44.20634,   4.00000
   7.79408,  37.05093,   4.00000
  -9.92333,  21.07733,   6.00000
 -17.37229,  -7.70361,   3.00000
   5.84866,   1.23794,   1.00000
 -14.42688, -24.85192,   6.00000
  46.51140,  23.64053,   3.00000
 -56.16559, -12.82131,   2.00000
  22.21929,  15.67500,   3.00000
  -5.97850,  -3.92431,   6.00000
  22.19314,   1.81907,   3.00000
  -3.34316, -32.15284,   2.00000
  -4.13418,  25.16296,   3.00000
  14.70927, -20.62184,   3.00000
 -25.31950,  16.54939,   2.00000
 -53.62074, -11.86424,   2.00000
 -56.51092,  -4.94712,   2.00000
 -44.32312,   8.15842,   6.00000
 -28.46390,  21.26264,   6.00000
 -11.42904,  -7.33742,   2.00000
 -20.43068, -43.29557,   2.00000
  27.32839,   9.32437,   3.00000
  -9.81204,  43.26898,   1.00000
  18.78259,  -2.32284,   3.00000
 -11.73416,  37.03651,   3.00000
  -4.79697,  33.34487,   4.00000
 -48.62507,  -7.30466,   2.00000
  22.53536, -27.93677,   1.00000
  33.40237,  -2.52991,   5.00000
 -26.55685, -27.15364,   2.00000
 -32.47240, -20.58182,   2.00000
   6.68001, -43.52588,   2.00000
  34.33212,  33.47230,   3.00000
 -15.94250, -14.11401,   2.00000
